max_throttle,min_throttle,throttle_ramp_rate,safety_margin,rollout_distance,pursuit_lookahead,pursuit_blend,progress_weight,clearance_weight,smoothness_weight,steering_penalty_weight,gap_alignment_weight,turn_commitment_weight,max_steering_delta,temporal_blend,disparity_threshold,max_jump_distance,history_penalty_radius,history_penalty_weight,gap_threshold_scale,max_gap_threshold,turn_prediction_gain,forward_critical_distance,forward_warning_distance,forward_caution_distance,laps_completed,runtime,avg_lap_time,lap_consistency,collisions,collisions_per_lap,success,endurance_score
0.45,0.05,0.005,0.08,2,2.1,0.4,1,2,-1.5,-0.7,1,2,0.08,0.3,0.7,1.2,1.5,8,0.45,3,0.1,0.7,0.6,1.5,15,124.144645929337,8.27630972862244,0.91966677580339,44,2.93333333333333,1,-680.289108200573
0.4,0.07,0.03,0.2,3,2.4,0.7,6,4,-0.5,-0.9,1,2,0.06,0.3,0.4,2,2,1,0.25,2.5,0.2,0.7,0.8,1.5,1,37.9623117446899,37.9623117446899,999,50,50,0,-6074.90577936173
0.2,0.07,0.015,0.1,1.5,2.4,0.2,4,2,-0.5,-0.7,1,1,0.06,0.1,1,2,2,2,0.6,1.5,0.1,0.5,1.3,1.2,10,135.056276082993,13.5056276082993,0.390612383263514,40,4,0,-685.717130937066
0.45,0.05,0.02,0.2,1.5,1.8,0.5,1,5,-0.5,-0.7,2.5,5,0.1,0.3,1,1.2,1.2,6,0.25,3,0.1,0.7,1,1,8,71.9559850692749,8.99449813365936,1.4812032181011,50,6.25,0,-909.892261424654
0.15,0.07,0.02,0.1,3.5,1.5,0.7,1,1,-2,-0.9,1,3,0.08,0.3,0.25,2,0.8,2,0.45,2,0.2,0.5,0.6,1.2,4,74.7807140350342,18.6951785087585,1.17191036103135,50,12.5,0,-992.597498077053
0.15,0.07,0.01,0.08,2,2.4,0.2,3,4,-0.5,-0.9,1,3,0.12,0.3,1,2,1,8,0.45,3,0.1,0.7,1.3,1.2,12,135.024119615555,11.2520099679629,0.288498105570841,0,0,0,150.427484552239
0.35,0.05,0.015,0.1,3.5,1.2,0.2,4,2,-1,-0.5,2,5,0.1,0.1,0.25,0.8,0.8,8,0.45,1.5,0.25,0.3,1.3,1,0,41.4471917152405,999,999,50,50,0,-8492.5
0.25,0.03,0.02,0.22,2,1.5,0.8,1,5,-1,-0.1,1.5,2,0.04,0.3,0.7,1.5,1,8,0.35,2,0.25,0.7,1,1,14,135.054203033447,9.64672878810338,0.639636427114147,41,2.92857142857143,0,-637.315004105829
0.45,0.05,0.005,0.08,1.5,1.2,0.6,1,1,-2,-0.5,1.5,4,0.1,0.05,1,2,0.8,4,0.45,2,0.2,0.4,0.6,1,8,92.2268464565277,11.528355807066,0.589025243151368,50,6.25,0,-911.766015733422
0.35,0.05,0.01,0.12,2,1.5,0.8,4,3,-2.5,-0.5,2.5,3,0.08,0.2,0.7,0.8,2,1,0.6,2.5,0.25,0.4,1,1,12,103.318039417267,8.60983661810557,0.540279258669968,50,4.16666666666667,0,-844.225987838614
0.35,0.03,0.005,0.16,2.5,1.2,0.6,4,5,-2,-0.5,1.5,5,0.08,0.15,0.5,1.5,1.2,4,0.45,1.5,0.25,0.4,0.8,2,12,135.025081396103,11.2520901163419,1.16769244349507,37,3.08333333333333,0,-593.96868750833
0.25,0.05,0.015,0.2,2.5,1.2,0.2,6,4,-1.5,-0.5,1.5,1,0.04,0.3,0.25,0.8,1.2,2,0.45,1.5,0.1,0.3,0.8,2,15,132.732230186462,8.84881534576416,0.385561288465792,30,2,1,-399.049844806739
0.3,0.03,0.005,0.08,3.5,2.4,0.2,4,2,-0.5,-0.5,0.5,4,0.06,0.2,1,1.2,0.8,6,0.25,2.5,0.2,0.4,1.3,1.2,5,102.717204093933,20.5434408187866,4.05210184584279,50,10,0,-996.619111276181
0.15,0.03,0.005,0.1,1.5,1.2,0.6,5,2,-2,-0.1,2.5,3,0.06,0.2,1,1.5,2,6,0.45,3,0.1,0.7,1,2,6,135.053120613098,22.5088534355164,0.316056659440036,19,3.16666666666667,0,-347.852416885991
0.25,0.03,0.01,0.1,2.5,1.2,0.5,1,2,-2,-0.3,0.5,6,0.06,0.3,0.5,0.8,1.2,2,0.35,3,0.1,0.3,0.6,1.2,13,135.055594205856,10.388891861989,0.455279783189327,37,2.84615384615385,0,-573.248628570919
0.4,0.07,0.01,0.14,2.5,2.4,0.4,1,1,-1.5,-0.5,1,1,0.08,0.15,0.7,1.2,2,8,0.25,2.5,0.1,0.7,0.8,1,12,94.0683002471924,7.83902502059937,0.692894426633212,50,4.16666666666667,0,-843.062034684665
0.2,0.07,0.015,0.18,3.5,1.2,0.4,4,4,-0.5,-0.5,1.5,2,0.1,0.15,1,0.8,1,1,0.45,2.5,0.1,0.3,1.3,1.5,1,44.0395629405975,44.0395629405975,999,50,50,0,-6090.09890735149
0.35,0.07,0.015,0.2,3.5,1.2,0.5,1,4,-1.5,-0.1,1.5,1,0.06,0.3,0.4,2,1.5,2,0.45,3,0.5,0.3,1.3,1.5,0,38.1372368335724,999,999,50,50,0,-8492.5
0.4,0.05,0.03,0.12,2,1.5,0.2,2,5,-0.5,-0.1,2,5,0.06,0.3,1,1.2,2,4,0.6,3,0.35,0.5,1,1.5,11,96.9805994033814,8.81641812758012,0.37778009390499,50,4.54545454545455,0,-858.929945788475
0.35,0.03,0.02,0.1,3.5,2.1,0.2,2,2,-0.5,-0.7,1.5,2,0.06,0.05,0.25,2,1,6,0.45,2,0.35,0.4,0.6,1.2,0,31.0480227470398,999,999,50,50,0,-8492.5
0.2,0.03,0.005,0.14,2.5,2.4,0.3,4,3,-2.5,-0.5,1,4,0.06,0.1,0.25,0.8,2,1,0.45,2.5,0.2,0.4,1,2,13,135.039950609207,10.3876885084006,0.107649891566748,0,0,0,168.492529271165
0.4,0.03,0.03,0.2,1.5,1.5,0.5,2,3,-2.5,-0.9,2.5,6,0.1,0.1,0.4,0.8,1.5,2,0.35,2,0.5,0.4,1.3,2,10,95.6047620773315,9.56047620773315,0.528248878967961,50,5,0,-876.542434914173
0.15,0.05,0.005,0.08,2,2.4,0.8,4,4,-2,-0.1,2.5,6,0.1,0.05,0.7,0.8,0.8,6,0.45,2.5,0.35,0.7,0.6,1,12,135.05779004097,11.2548158367475,0.500655149666525,6,0.5,0,29.3596846597987
0.3,0.03,0.015,0.1,3.5,1.5,0.4,5,4,-1,-0.7,1.5,5,0.08,0.15,0.25,2,0.8,1,0.6,1.5,0.35,0.7,0.6,2,0,36.715430021286,999,999,50,50,0,-8492.5
0.35,0.03,0.01,0.08,1.5,2.1,0.8,5,1,-2,-0.5,0.5,7,0.06,0.1,0.4,0.8,1.2,2,0.25,2,0.2,0.7,1,2,10,103.384429931641,10.3384429931641,0.257022975622019,50,5,0,-877.13122236102
0.45,0.05,0.005,0.08,3,1.2,0.2,6,3,-1,-0.7,1.5,1,0.12,0.05,0.5,2,1.5,6,0.35,2,0.1,0.5,1.3,1,13,135.041690587997,10.3878223529229,1.00449596858953,46,3.53846153846154,0,-755.992035725255
0.4,0.03,0.03,0.08,2.5,1.8,0.3,6,1,-0.5,-0.9,1.5,5,0.08,0.1,0.5,2,1.2,2,0.6,3,0.5,0.4,1,1.2,10,88.1109719276428,8.81109719276428,0.578891854710319,50,5,0,-874.922202255462
0.45,0.05,0.015,0.22,3.5,1.5,0.2,5,1,-2.5,-0.1,0.5,1,0.04,0.3,0.5,1.5,0.8,6,0.45,3,0.5,0.7,0.8,1.5,0,36.3654093742371,999,999,50,50,0,-8492.5
0.15,0.03,0.01,0.16,2.5,2.1,0.3,2,5,-1.5,-0.7,0.5,6,0.08,0.05,0.4,0.8,1.5,8,0.45,2,0.5,0.5,0.8,2,11,135.051751375198,12.2774319431999,0.634968134619315,0,0,0,131.131579468904
0.3,0.03,0.005,0.18,3.5,1.5,0.8,6,4,-1.5,-0.9,1,7,0.08,0.1,0.7,2,1,6,0.6,2,0.35,0.3,0.6,2,0,47.5914912223816,999,999,50,50,0,-8492.5
0.2,0.05,0.02,0.12,1.5,2.1,0.5,1,4,-2,-0.3,2.5,6,0.12,0.15,0.7,1.5,1,6,0.35,2,0.35,0.3,1,2,14,135.046541213989,9.64618151528495,0.514922409537085,10,0.714285714285714,0,-16.6900658358978
0.45,0.03,0.005,0.12,3,1.8,0.3,4,4,-1,-0.3,1.5,2,0.12,0.15,0.25,1.2,0.8,6,0.25,3,0.5,0.5,1.3,1.2,8,114.259236812592,14.2824046015739,0.993365178219861,51,6.375,0,-940.672837395034
0.3,0.07,0.03,0.1,3.5,1.8,0.5,2,4,-0.5,-0.5,2,6,0.04,0.05,0.7,1.5,0.8,4,0.25,2.5,0.2,0.7,1,2,5,72.9448647499085,14.5889729499817,1.22637744877016,50,10,0,-967.604319618805
0.2,0.03,0.01,0.18,3.5,2.1,0.5,1,1,-0.5,-0.7,2.5,1,0.1,0.05,0.7,0.8,2,1,0.35,1.5,0.2,0.5,0.6,1.2,0,54.340158700943,999,999,50,50,0,-8492.5
0.4,0.07,0.015,0.14,2,1.5,0.5,5,2,-0.5,-0.5,1.5,6,0.12,0.1,1,0.8,0.8,1,0.25,1.5,0.25,0.5,0.8,2,10,91.6026582717896,9.16026582717896,1.08095279395473,50,5,0,-878.305428537721
0.4,0.03,0.005,0.12,1.5,1.8,0.4,5,3,-1,-0.3,2,7,0.1,0.05,1,1.2,2,4,0.45,1.5,0.25,0.4,0.6,2,9,106.535124778748,11.8372360865275,0.422155665793241,50,5.55555555555556,0,-896.703868545285
0.45,0.07,0.03,0.1,1.5,2.1,0.6,5,2,-2,-0.5,0.5,1,0.1,0.2,0.25,1.2,2,1,0.45,2,0.1,0.5,0.6,1.5,4,54.8437006473541,13.7109251618385,0.28180518614596,50,12.5,0,-975.686338835326
0.2,0.05,0.02,0.08,1.5,2.1,0.8,1,1,-1,-0.5,2.5,7,0.08,0.1,0.5,1.2,1,8,0.25,3,0.1,0.3,1,2,12,135.034747362137,11.2528956135114,0.55586125031408,2,0.166666666666667,0,109.088454714651
0.3,0.05,0.02,0.12,2,1.5,0.5,6,2,-0.5,-0.3,2,1,0.1,0.05,0.4,1.5,1.5,4,0.45,1.5,0.1,0.5,1.3,1.2,15,114.545742034912,7.63638280232747,0.294792825051695,48,3.2,1,-755.564921131077
0.3,0.05,0.01,0.22,3.5,1.2,0.6,1,5,-2,-0.7,1.5,4,0.08,0.3,0.5,2,1.2,8,0.6,1.5,0.35,0.7,0.8,1,0,28.3227677345276,999,999,50,50,0,-8492.5
0.35,0.07,0.01,0.16,2,1.8,0.6,3,3,-0.5,-0.5,0.5,4,0.08,0.1,0.4,2,2,8,0.6,2,0.2,0.7,1,2,13,131.228141784668,10.0944724449745,0.582494100985529,50,3.84615384615385,0,-833.148651617364
0.35,0.05,0.03,0.1,2.5,2.4,0.8,4,4,-0.5,-0.9,2.5,4,0.1,0.15,0.5,1.5,0.8,1,0.25,3,0.5,0.4,1,2,15,104.424147605896,6.96160984039307,0.197009296402584,31,2.06666666666667,1,-413.389071082996
0.45,0.07,0.01,0.08,3,2.4,0.5,6,1,-0.5,-0.9,2,7,0.1,0.05,0.5,2,1.2,2,0.45,3,0.35,0.5,0.8,2,9,82.9796481132507,9.2199609014723,0.555970326548518,50,5.55555555555556,0,-890.829753886423
0.3,0.07,0.015,0.18,1.5,2.1,0.7,2,2,-1,-0.7,0.5,5,0.08,0.15,0.7,0.8,1,6,0.35,3,0.35,0.3,1.3,2,15,127.824472427368,8.52163149515788,0.530573950885562,43,2.86666666666667,1,-658.956948492322
0.35,0.05,0.02,0.2,1.5,2.1,0.7,2,5,-0.5,-0.5,1,1,0.1,0.3,0.4,0.8,0.8,4,0.45,2.5,0.1,0.5,0.6,2,12,97.7558417320251,8.14632014433543,0.62770207124959,50,4.16666666666667,0,-843.504310717086
0.4,0.03,0.015,0.12,3,2.1,0.2,6,5,-1.5,-0.1,2,6,0.1,0.05,0.5,0.8,1.5,1,0.25,2.5,0.5,0.3,0.6,2,10,87.7713718414307,8.77713718414307,1.3905233485114,50,5,0,-878.895459702915
0.4,0.05,0.03,0.14,3,2.4,0.3,4,3,-0.5,-0.9,0.5,2,0.1,0.15,0.5,1.2,2,1,0.35,1.5,0.35,0.5,1.3,2,11,96.532146692276,8.77564969929782,1.13096044283918,50,4.54545454545455,0,-862.593926462441
0.15,0.05,0.015,0.12,3,2.4,0.4,1,3,-1,-0.7,1,7,0.08,0.05,0.7,2,1.5,4,0.45,3,0.2,0.7,1.3,1.2,8,135.025210142136,16.878151267767,2.67239741928442,34,4.25,0,-615.55736526584
0.25,0.05,0.015,0.2,3.5,2.1,0.6,6,5,-2.5,-0.7,0.5,6,0.1,0.05,1,1.2,1.2,6,0.25,2,0.35,0.5,1.3,2,0,38.3913464546204,999,999,50,50,0,-8492.5
0.45,0.07,0.03,0.2,2.5,1.2,0.7,3,3,-1,-0.5,1.5,3,0.08,0.2,0.5,0.8,1.2,8,0.6,2,0.5,0.7,0.6,1,9,84.3164196014404,9.36849106682671,0.285671149913788,50,5.55555555555556,0,-889.849583416636
0.4,0.03,0.015,0.14,1.5,1.8,0.2,3,5,-0.5,-0.5,2.5,7,0.04,0.3,0.4,1.2,2,4,0.35,2,0.2,0.5,1.3,1,5,61.4239153862,12.28478307724,0.52659070351218,51,10.2,0,-978.344911210661
0.4,0.07,0.015,0.18,1.5,1.5,0.2,4,2,-0.5,-0.5,2,7,0.1,0.2,1,1.5,2,4,0.25,2,0.2,0.4,0.8,1,4,56.4235680103302,14.1058920025826,0.356936801820919,50,12.5,0,-977.049414015561
0.2,0.05,0.005,0.1,1.5,1.2,0.3,6,3,-0.5,-0.3,2,7,0.08,0.15,0.7,2,1.5,4,0.35,1.5,0.25,0.3,0.8,2,10,135.02446770668,13.502446770668,0.853325918460419,26,2.6,0,-408.022746518972
0.45,0.03,0.03,0.18,2.5,2.4,0.4,1,3,-2.5,-0.7,1,4,0.06,0.3,0.7,1.5,2,1,0.45,2,0.5,0.7,0.8,1,10,78.3469884395599,7.83469884395599,0.538190932725165,50,5,0,-872.277701773516
0.35,0.07,0.02,0.1,3,1.5,0.4,1,5,-2.5,-0.5,2.5,4,0.08,0.3,0.7,2,1.5,2,0.35,3,0.5,0.4,1,1.2,12,98.8761518001556,8.23967931667964,0.71649196527001,50,4.16666666666667,0,-844.181658118049
0.15,0.05,0.03,0.08,3,1.8,0.4,6,1,-1.5,-0.7,2,3,0.06,0.15,0.5,1.5,2,1,0.35,2,0.25,0.7,1,2,8,135.051813602448,16.8814767003059,0.468864977812619,20,2.5,0,-324.548016639828
0.45,0.07,0.015,0.16,2.5,1.2,0.3,3,1,-2,-0.3,2,6,0.12,0.1,0.4,0.8,2,8,0.6,2.5,0.2,0.4,0.8,1.5,12,93.9989225864411,7.83324354887009,0.440464796997682,50,4.16666666666667,0,-841.785432857164
0.45,0.03,0.01,0.1,2.5,2.1,0.4,5,5,-2.5,-0.5,2.5,2,0.04,0.2,1,1.2,1.2,6,0.25,3,0.2,0.4,0.6,1.5,10,84.3079509735107,8.43079509735107,0.440760711401074,50,5,0,-873.280791300383
0.35,0.05,0.01,0.18,2.5,1.2,0.8,1,4,-0.5,-0.3,1.5,1,0.1,0.3,1,2,1.5,8,0.45,2,0.35,0.4,1,1.5,11,104.132839679718,9.46662178906527,1.15647273966806,50,4.54545454545455,0,-864.448918171004
0.15,0.05,0.005,0.14,1.5,1.5,0.2,3,1,-0.5,-0.7,0.5,2,0.12,0.1,0.25,2,0.8,8,0.45,3,0.2,0.7,0.8,1.5,11,135.034825563431,12.2758932330392,0.251405776321891,0,0,0,133.053238035793
0.15,0.05,0.015,0.18,2.5,1.2,0.4,3,2,-0.5,-0.5,2.5,3,0.1,0.05,0.7,1.5,0.8,4,0.45,2,0.35,0.7,0.8,1.5,13,135.052241325378,10.388633948106,0.268511827136427,3,0.230769230769231,0,107.685855994053
0.4,0.03,0.03,0.08,1.5,1.5,0.3,5,1,-2.5,-0.1,2.5,6,0.12,0.2,1,1.2,1.5,8,0.45,3,0.5,0.7,1,2,8,82.8167157173157,10.3520894646645,0.655227492800917,50,6.25,0,-909.156361125666
0.25,0.05,0.03,0.08,3.5,2.1,0.3,6,3,-2,-0.5,1,6,0.04,0.05,0.7,1.5,0.8,4,0.25,1.5,0.2,0.7,1.3,2,5,86.0511410236359,17.2102282047272,2.90286417526302,50,10,0,-982.539891388133
0.45,0.07,0.02,0.08,2,2.4,0.2,4,4,-1.5,-0.7,1,4,0.08,0.05,0.4,1.5,0.8,4,0.6,1.5,0.25,0.7,0.8,1,10,83.8454835414887,8.38454835414887,0.837085940537147,50,5,0,-875.146800588058
0.35,0.07,0.03,0.1,1.5,1.8,0.8,4,5,-1,-0.5,0.5,2,0.06,0.1,1,2,1.2,6,0.6,3,0.25,0.4,0.8,1.2,10,85.863475561142,8.5863475561142,0.525167748469754,50,5,0,-874.091707632634
0.45,0.07,0.02,0.1,3.5,1.2,0.4,5,3,-2.5,-0.9,0.5,1,0.12,0.15,0.7,0.8,0.8,6,0.6,2,0.5,0.3,0.6,1,6,67.4615249633789,11.2435874938965,0.995977077843526,50,8.33333333333333,0,-943.088854123959
0.25,0.07,0.01,0.1,2.5,1.2,0.8,5,4,-2,-0.3,2,5,0.06,0.1,0.25,1.2,2,2,0.45,1.5,0.5,0.4,1.3,2,10,135.056515693665,13.5056515693665,11.4419989188231,20,2,0,-340.974123517532
0.45,0.03,0.03,0.16,2.5,1.2,0.5,2,5,-2.5,-0.3,2.5,3,0.1,0.3,0.5,0.8,1,2,0.35,1.5,0.2,0.3,0.8,1,10,91.4616401195526,9.14616401195526,0.385738235994821,50,5,0,-874.794101209862
0.3,0.03,0.02,0.2,2,1.5,0.5,5,3,-1.5,-0.1,2,6,0.12,0.05,0.25,1.5,1.5,8,0.25,2,0.5,0.7,0.6,1.2,14,120.699690341949,8.62140645299639,0.399088372861763,50,3.57142857142857,0,-813.5489579968
0.2,0.07,0.015,0.14,1.5,1.2,0.8,1,4,-1.5,-0.9,1.5,1,0.1,0.15,1,0.8,1.2,2,0.35,2.5,0.35,0.5,0.6,1,12,135.024528264999,11.2520440220833,0.537579179888193,38,3.16666666666667,0,-610.818005954649
0.45,0.07,0.015,0.2,2,2.4,0.2,3,5,-1.5,-0.3,1.5,2,0.06,0.05,0.4,1.5,1,6,0.35,1.5,0.5,0.4,1.3,1,12,90.7386312484741,7.56155260403951,0.420362474515055,50,4.16666666666667,0,-841.005693882674
0.4,0.03,0.005,0.2,3.5,2.4,0.7,4,1,-0.5,-0.5,2,4,0.1,0.15,0.25,0.8,2,8,0.6,1.5,0.1,0.5,1,1,0,44.4676339626312,999,999,50,50,0,-8492.5
0.25,0.07,0.005,0.12,2.5,2.1,0.3,5,5,-2,-0.7,1.5,1,0.12,0.3,1,1.5,1,8,0.6,1.5,0.5,0.7,1,1,15,120.011824846268,8.00078832308451,0.222255777248117,31,2.06666666666667,1,-416.113249693952
0.45,0.03,0.01,0.08,2,1.5,0.5,2,2,-1,-0.1,1,6,0.12,0.05,0.25,0.8,2,2,0.25,1.5,0.1,0.3,0.8,1.5,10,93.6832931041718,9.36832931041718,0.5402524187489,50,5,0,-876.122085369788
0.35,0.03,0.01,0.18,1.5,1.2,0.8,2,2,-2.5,-0.1,1,3,0.06,0.3,0.7,2,0.8,6,0.25,2,0.35,0.4,1,1.5,7,77.4080543518066,11.0582934788295,0.618125434464563,50,7.14285714285714,0,-925.736360869397
0.25,0.03,0.015,0.2,2.5,2.1,0.6,5,3,-2,-0.5,2.5,1,0.08,0.2,0.25,1.5,0.8,6,0.25,2,0.5,0.3,0.6,2,15,133.867362976074,8.92449086507162,0.536648316201464,5,0.333333333333333,1,100.005531256314
0.4,0.07,0.03,0.18,3,1.2,0.8,3,3,-2,-0.9,2,1,0.12,0.1,0.4,2,1.2,8,0.6,2,0.1,0.7,0.8,1.2,3,49.0479409694672,16.3493136564891,7.59762930870056,50,16.6666666666667,0,-1033.86143068473
0.2,0.07,0.02,0.18,3,1.2,0.8,6,2,-1,-0.1,2,1,0.08,0.05,0.25,1.2,1.5,4,0.35,2,0.25,0.3,1.3,2,1,46.1362562179565,46.1362562179565,999,50,50,0,-6095.34064054489
0.35,0.03,0.02,0.14,2.5,1.8,0.6,3,1,-1.5,-0.3,2.5,2,0.1,0.15,0.4,1.2,1.2,8,0.35,3,0.5,0.7,0.8,2,12,102.53724694252,8.54477057854334,0.777430332539474,50,4.16666666666667,0,-845.249078109056
0.45,0.07,0.005,0.22,2.5,1.8,0.5,5,1,-2,-0.1,2.5,6,0.04,0.1,1,2,1.2,6,0.45,2.5,0.2,0.4,0.8,2,14,123.280918121338,8.80577986580985,0.417511944650821,50,3.57142857142857,0,-814.102009387779
0.25,0.07,0.02,0.08,3.5,1.5,0.7,5,5,-2.5,-0.1,0.5,1,0.12,0.1,0.4,1.2,2,8,0.25,2,0.35,0.7,0.8,1.5,7,96.9917285442352,13.855961220605,0.925035114003168,50,7.14285714285714,0,-934.265078621528
0.4,0.05,0.03,0.18,2,1.5,0.4,2,1,-0.5,-0.9,2.5,2,0.08,0.05,0.25,1.2,0.8,1,0.45,2,0.35,0.5,0.8,1.5,10,88.7002375125885,8.87002375125885,0.303167464329865,50,5,0,-873.690896699796
0.2,0.05,0.015,0.1,2.5,2.1,0.7,6,2,-1,-0.1,1,2,0.1,0.1,0.7,0.8,2,1,0.6,3,0.5,0.3,1.3,1.2,12,135.002902269363,11.2502418557803,0.122510359779833,9,0.75,0,-28.7381564383499
0.2,0.05,0.01,0.2,3,2.1,0.8,6,1,-1,-0.5,2.5,3,0.04,0.1,0.7,1.5,2,8,0.6,2.5,0.25,0.4,0.8,2,10,135.006281852722,13.5006281852722,1.44319045235968,44,4.4,0,-770.967522724979
0.25,0.03,0.005,0.12,2.5,1.5,0.8,2,4,-0.5,-0.1,1.5,3,0.08,0.2,0.25,0.8,1,1,0.25,3,0.35,0.3,1,2,14,135.063997030258,9.64742835930416,0.121501484938579,0,0,0,185.273921677047
0.4,0.05,0.005,0.2,1.5,1.8,0.7,5,2,-1.5,-0.5,0.5,6,0.06,0.15,0.25,1.2,0.8,4,0.45,2,0.25,0.5,1.3,1.5,13,130.957046031952,10.0736189255348,0.270227517040528,50,3.84615384615385,0,-831.53518489904
0.25,0.07,0.005,0.14,2,1.2,0.5,1,1,-2.5,-0.3,2.5,4,0.04,0.05,0.7,1.2,1.2,1,0.6,3,0.25,0.5,0.8,2,12,135.040057897568,11.2533381581306,0.763133615573017,33,2.75,0,-511.949013473192
0.45,0.05,0.005,0.18,3,1.8,0.8,6,2,-1,-0.3,2,7,0.1,0.1,0.25,1.2,0.8,1,0.25,3,0.5,0.5,1,1,5,75.4884834289551,15.097696685791,3.5031427392441,50,10,0,-980.259955410698
0.15,0.07,0.01,0.18,1.5,1.2,0.2,3,5,-2,-0.1,1,5,0.12,0.15,0.7,2,2,1,0.45,2,0.25,0.3,1.3,1,9,135.0503885746,15.0055987305111,0.339258190061562,2,0.222222222222222,0,55.7897122234144
0.35,0.03,0.005,0.18,1.5,2.4,0.4,3,4,-1.5,-0.5,1,2,0.08,0.3,1,1.2,1.5,6,0.6,1.5,0.25,0.4,0.6,2,12,128.651599645615,10.7209666371346,0.565150379471736,50,4.16666666666667,0,-849.628168490195
0.4,0.03,0.005,0.12,2.5,1.8,0.7,5,4,-1,-0.3,2.5,7,0.04,0.1,0.5,2,1.2,8,0.6,1.5,0.25,0.5,1.3,1.2,15,121.978648662567,8.13190991083781,0.210873369890268,35,2.33333333333333,1,-496.384141626546
0.2,0.05,0.02,0.1,2,1.8,0.7,4,4,-2.5,-0.7,1.5,6,0.06,0.3,0.25,1.5,2,2,0.6,2.5,0.1,0.3,0.8,1.5,11,135.046310186386,12.2769372896715,0.358559230416183,32,2.90909090909091,0,-507.48513937626
0.25,0.07,0.005,0.14,3.5,2.1,0.4,5,4,-1,-0.1,1,1,0.08,0.05,1,0.8,0.8,1,0.6,3,0.35,0.7,1.3,1,0,34.0104143619537,999,999,50,50,0,-8492.5
0.15,0.07,0.015,0.08,2.5,1.5,0.7,6,4,-0.5,-0.3,1,5,0.1,0.2,0.5,0.8,0.8,1,0.45,2,0.2,0.7,1,1.2,14,135.017431020737,9.64410221576691,0.0747444517693267,0,0,0,185.516022201736
0.35,0.05,0.02,0.2,3,1.2,0.7,4,5,-1.5,-0.5,1.5,4,0.06,0.1,0.25,1.5,1.5,6,0.45,2.5,0.25,0.3,0.8,2,0,41.0723617076874,999,999,50,50,0,-8492.5
0.35,0.07,0.005,0.18,2,2.4,0.2,6,5,-1,-0.3,2.5,3,0.1,0.3,0.25,1.2,1.2,1,0.6,2.5,0.2,0.5,1.3,2,15,122.392299175262,8.15948661168416,0.332517728523966,31,2.06666666666667,1,-417.06130517183
0.35,0.05,0.02,0.12,3.5,1.8,0.8,1,2,-2.5,-0.5,2.5,6,0.08,0.1,0.5,1.2,1,2,0.45,2.5,0.35,0.7,0.6,1.2,7,73.0461630821228,10.435166154589,1.25239065538574,50,7.14285714285714,0,-927.349868663401
0.3,0.05,0.015,0.08,2.5,2.1,0.3,2,4,-0.5,-0.7,1.5,6,0.06,0.05,0.5,0.8,2,1,0.35,2.5,0.25,0.7,1,1.2,15,114.81618475914,7.654412317276,0.329511040946796,48,3.2,1,-755.783585997924
0.4,0.05,0.02,0.16,2,1.5,0.6,3,1,-1,-0.5,2.5,4,0.06,0.2,0.4,1.2,0.8,6,0.6,2.5,0.25,0.4,0.6,1.5,9,77.0509965419769,8.56122183799744,0.488825816561374,50,5.55555555555556,0,-888.8471836778
0.15,0.05,0.02,0.12,2.5,2.4,0.5,6,3,-1.5,-0.7,1.5,2,0.06,0.1,0.25,2,0.8,2,0.45,2.5,0.1,0.4,0.6,1.2,10,135.016713619232,13.5016713619232,0.0821254099726619,11,1.1,0,-104.164805454671
0.2,0.07,0.015,0.16,2.5,1.8,0.7,6,1,-2.5,-0.1,1.5,7,0.08,0.3,1,1.2,1.2,6,0.25,2,0.5,0.7,0.6,1.5,14,135.049913167954,9.64642236913953,0.204387331726934,3,0.214285714285714,0,124.862007418517
0.2,0.03,0.01,0.14,2.5,2.1,0.2,2,5,-0.5,-0.9,2.5,7,0.04,0.2,0.7,1.5,1.5,1,0.35,2,0.2,0.3,0.6,1.5,15,134.266753673553,8.95111691157023,0.254518194765529,5,0.333333333333333,1,101.349616747247
0.3,0.05,0.005,0.22,3.5,1.8,0.2,5,4,-0.5,-0.9,2,3,0.06,0.3,0.5,0.8,1.5,6,0.6,3,0.25,0.7,1.3,1.2,0,37.9523680210114,999,999,50,50,0,-8492.5
0.2,0.07,0.005,0.12,2.5,1.2,0.5,6,5,-1,-0.7,1.5,1,0.08,0.1,0.25,1.2,0.8,2,0.25,2,0.1,0.4,1.3,1.5,13,135.012414693832,10.385570361064,0.539613855706148,12,0.923076923076923,0,-73.6619951811908
0.4,0.03,0.02,0.08,2,2.1,0.3,4,2,-0.5,-0.5,1.5,5,0.12,0.2,0.4,2,1.2,1,0.6,1.5,0.35,0.5,0.6,1,11,86.7373490333557,7.88521354848688,0.693350010373605,50,4.54545454545455,0,-858.179783923085
0.45,0.05,0.015,0.16,2.5,2.1,0.2,2,3,-1.5,-0.1,1.5,4,0.12,0.3,0.4,2,2,6,0.45,3,0.2,0.7,0.8,1,9,80.8771286010742,8.98634762234158,0.0806003417003123,50,5.55555555555556,0,-887.868870764356
0.15,0.07,0.005,0.18,3.5,1.8,0.6,6,5,-0.5,-0.5,1,5,0.04,0.2,1,1.5,1.2,6,0.6,2.5,0.2,0.4,1.3,1,1,45.2282090187073,45.2282090187073,999,50,50,0,-6093.07052254677
